appId,content,score,at
com.jago.digitalBanking,"I want to give at least 4 star cos I love the idea of digital banking. but currently the app is very slow. Edit: nvm, it's extremely slow. I'll give it 2 stars until they fix the issue.",2,2022-06-13 00:33:25
com.jago.digitalBanking,"I cannot transfer to another bank or top up my e-wallet. Always showing pop up ""Failed to load pockets. Let's try again."". So my money is stuck in main pocket, i've contact via email but the answer is just i need to keep update to the latest version, however my apps is up to date. Please kindly fix this issue 🙏😭",2,2021-04-28 18:43:25
com.jago.digitalBanking,Please fix this on my phone the app works fine when you first time login but once i closed the app and reopen it the lock screen having seizures and i unable to login at all even with fingerprint option on and i have to clear all app data and reinput my email and pass and waiting for the OTP key just to login please fix this my phone is Xiaomi Redmi S2,2,2022-10-05 11:32:34
com.jago.digitalBanking,"Why is registering a Jago account via Gojek so painful? The integration of the two, in my belief, is flawed. I registered and verified successfully via video call. Nonetheless, when I try to log in directly through the Jago application, a “Check Your Phone — We've sent a notification to your linked device. Tap Yes on the notification to continue” screen appears. Following that, no notification appears. Despite the fact that I attempt to log into Jago using the same device that I registered with.",2,2021-12-06 17:39:16
com.jago.digitalBanking,"stuck when try transfer to another bank from ""Kirim & Bayar"" shortcut. so frustating after try many times using WIFI and Mobile data. Restart phone also not working. Button ""LANJUT"" never going Yellow. Have to use workaround from ""Kantong Utama"" choose ""Kirim & Bayar"". Really weird app flows...",2,2022-04-21 16:25:24
com.jago.digitalBanking,"For a bank this big, it's a real shame the app is trash. Had to force close 2-3x because it kept failing to register (wrong pwd excuse eventhough already correct, error messages when enterin PIN and when trying to activate). Finally after so many tries, account was created.",2,2022-03-17 17:21:09
com.jago.digitalBanking,"Been using it for a year because of the app stability, but recent app error is just unacceptable, I understand if it takes a maximum of 24 hours to fix your app, but I haven't been able to use the app for 5 DAYS and the CS can only reply with bot or 'please wait a moment' bull.",2,2023-09-29 09:15:37
com.jago.digitalBanking,"I can divide my money into different pockets. That's great! However when I start to divide them into the pocket, the app will become slow. I need to restart and kill the app when I try to distribute my money into the pocket :(",2,2023-02-07 13:00:12
com.jago.digitalBanking,"Apps performance works just fine for me but the problem is in the card, I can't do online payment at all always got the error confirmation from the third party. Main card and also e-card. Try to contact through 'Mail us' but the button seems not working as well (no action when I clicked the 'Mail Us' button from report menu).",2,2021-10-13 20:15:45
com.jago.digitalBanking,"Disappointed, I transferred money to my other bank account. It says it is sending, but there's no notification whatsoever. The amount of money in my ""Kantong Utama"" does not reduce at all, and the money isn't transferred. I do it again for the 2nd, 3rd, and 4th time, only the 3rd and 4th transfer were processed. I complained through the Whatsapp chat, and they told me to wait. For hours, no confirmation and reply to my chat whatsoever. Never had a problem with Jago before this.",2,2022-01-11 17:40:09
com.jago.digitalBanking,"This Apps is excellent. But when there is issue/transaction glitch, in my case pending Gojek topUp transaction for more than 24 hours without any reason, thr customer service response is disappointing..Every step has to wait for 24hours, credit already deducted a momment transaction being made but it never come to destination account (gojek). Where is the money?? How long it will be pending?? all not clear... too bad such as good apps and digital bank having very slow respond to solve issues",2,2022-08-31 19:51:26
com.jago.digitalBanking,"At first it was a great app. But I can't transfer my fund and no solution for 3 days. I have send email to Tanya Jago, follow their short guidance but doesnt change anything, I cant transfer to Bank Mega, Bank Mandiri, BRI (but BRI finally can transfer). Lucky I still can transfer to BCA so I just move my fund there immediately for daily needs. At this moment I still can't transfer to Bank Mega and Bank Mandiri. I already update app version, uninstall reinstall, log out log in. Still not work.",2,2022-06-26 09:46:56
com.jago.digitalBanking,Spend analysis not working everytime. Need to change the categories again every reload,2,2024-05-16 19:34:23
com.jago.digitalBanking,"Just register today, and already created password succesfully. Then it asked to log in again, it said that my password was incorrect, I am a 100% sure I entered the correct one. After several attempts with no result and kept saying incorrect password. Then I clicked forgot password. Since the application previously said that my password was incorrect so I used it again. It said my new password couldn't be my old password. Then I created a new one, when I tried to login, it said incorrect again.",2,2022-07-19 03:57:23
com.jago.digitalBanking,I can't connect my bibit with jago acc...i even have to change my email and phone number in my bibit app in order to be the same as jago...but it still said the verification code wrong eventhough i've already input the same code as the SMS that is sent to me...It really frustated me...please help to solve this problem... 2 stars before fixing the problem,2,2021-08-03 16:32:16
com.jago.digitalBanking,"I dont like it. The app feels heavy and sluggish to use. It had low framerate and occasionally stutter, the view will start dancing when your keyboard shows up. Its an ok banking app.",2,2021-09-23 10:45:56
com.jago.digitalBanking,"This bank services are useless for me, can't use for make payment to adobe, they have same issues like the others bank service in Indonesia, also about their customer service services that so slow response, so I uninstalled",2,2024-07-19 08:13:25
com.jago.digitalBanking,Updated to version 5.0.19 (587) this morning. The app isnt responding after i signed in with fingerprint. Please be serious with your buggy app. Make it faster and push harder to the basic functionality than the good looking.,2,2021-08-27 16:05:20
com.jago.digitalBanking,"I always receive an error ""Something went wrong"" when i want to login to my account. Your apps still have many bugs in it, please fixed it. I cant login to my account, fingerprint, pin code, and password.",2,2022-02-15 16:39:14
com.jago.digitalBanking,I have to download this app for something urgent. I wait for hours but it's stuck in 52% of downloaded. I tried to check on my connection whether it's stable or not but still. Even until 24 hours of waiting I still can't download it. please fix it!!!!,2,2022-02-04 11:33:54
com.jago.digitalBanking,"I have to give 2 star, to get attention to my concern, please improve bugs on spend analysis, so far all the feature and UI make me think that Jago is the best bank that I've used, so please improve the bugs. You're doing a great job",2,2022-12-30 00:24:07
com.jago.digitalBanking,Bugs bugs bugs. Tolong di update apk nya.,2,2024-03-27 13:18:00
com.jago.digitalBanking,"I used to rely heavily on this bank... but as of this month it turns out that there is a change in the transfer fee which is no longer free. They charge IDR 2500 per transaction which for me is quite expensive, please consider To free transfer fees or at least charge IDR 500-1000/transfer. Btw I have transferred my balance to another bank which free transfer fee unconditionally :)",2,2022-10-04 18:10:10
com.jago.digitalBanking,"I can't even registered. Just insert my email and number, then nothing happened. Lol Even I tried to uninstalled and reinstalled it still the same, nothing happens. Please fix it!",2,2022-09-09 07:30:21
com.jago.digitalBanking,"when opening the app and enter the pin/password, it always gets stuck and need to enter the pin/password again. Can't enter the main menu and can't use the app",2,2022-03-24 17:09:21
com.jago.digitalBanking,"No longer able to bypass my magisk root, I don't want to unroot just for the sake of using this app. Good thing I still have another ""virgin"" phone",2,2022-04-07 23:04:31
com.jago.digitalBanking,"At first, all was good. Now i'm experiencing stuck in the first pingerprint or PIN page. And this kind of error really not acceptable for bank app.",2,2021-08-28 10:04:55
com.jago.digitalBanking,"Can't login at all to the app. Put pin, put password and the app just froze. When will this problem being fix? I've been trying the whole day and its not working!",2,2021-09-30 22:42:32
com.jago.digitalBanking,"Keeping up the app to run all day w/o interruption of ""maintenance"" are crucial in this category. Please pay attention to this and make it better",2,2021-06-09 22:12:09
com.jago.digitalBanking,"Cannot register, always failed at KYC, it say permission denied but I already give the permission to the application. And why the Video call use browser instead of the internal application itself? Few of Other digital Bank application already used One Gate System, why Jago cannot? I thought Jago was innovative!",2,2021-04-16 11:10:13
com.jago.digitalBanking,"Got rejected on first try, first rejection on digital banks. After completed videocall with CS, 2 hours later i got email that my account got rejected for no reason.,. No details why.",2,2021-10-07 20:22:09
com.jago.digitalBanking,Took more than 1x24h to verify and activate my application and the cust service via phonecall and whatsapp didn't help at all except ask cust to email them first. Really bad banking system.,2,2022-04-29 19:10:40
com.jago.digitalBanking,"No Credit Card, No KTA option, No International Remittence, just a reguler savings account. Please make improvements on the things I mention",2,2024-02-25 23:09:19
com.jago.digitalBanking,"I can't log in with PIN neither password, even i changed password many times still can't login with the new password .",2,2024-02-22 20:47:37
com.jago.digitalBanking,"Too bad, because I can't verify my email, that mean is I send my verification code to my email, but I don't received the verification code, please fix them.",2,2022-01-10 23:11:50
com.jago.digitalBanking,"Bad UX for new feature, not working at all. Last time linking pocket with gopay is not working. And now, linking with bibit always says error. Please don't push to production if not ready yet.",2,2021-11-11 11:58:38
com.jago.digitalBanking,I can't login to my jago account. I think everything will be ok after update the app. But still can't login right now. Please fix the app,2,2021-10-08 20:43:57
com.jago.digitalBanking,"Card got blocked from putting the wrong pin in atm. Try to reactivate my card, but customer service insists nothing wrong with my card and not providing any useful solutions.",2,2022-04-03 17:24:44
com.jago.digitalBanking,"Always fails when login using email and password, so hard to enter the apps. Pleases fix this bug",2,2022-06-12 12:38:38
com.jago.digitalBanking,"everything was good until today, today i open the app, then a popup that asking to update appear, cannot use the app, i got forced to update the app after i update by clicking the link in the pop up, re-open the app, the pop up still appears, and i cannot use the app click the update button, says no update in playstore, open the app, still the pop up is showing how can i use the app then?",2,2021-07-23 12:23:14
com.jago.digitalBanking,"Can't log in after register from gojek app, waiting for 2step verification that never come, use another option and still stuck in waiting verification code.",2,2022-04-10 15:03:45
com.jago.digitalBanking,"what happened now? last time i failed to send some amount of money, now the apps just stacked in the login PIN page? i will rectify if this is repaired",2,2021-08-28 10:06:53
com.jago.digitalBanking,"Dogshit UX, was making a mistake with ordering two debit cards at a same time, and it can't be cancelled and refunded, so now I have IDR40000 less on my account and an unused card",2,2023-02-09 08:19:52
com.jago.digitalBanking,"Pls, and pls. make your fricking app more lite, its such a heavy app with a lot of bugs and stutter. its just a mobile banking app.",2,2021-10-20 13:49:56
com.jago.digitalBanking,"Hi, during the verification step, the app cannot take the e-ktp picture. Please fix this.",2,2021-07-24 12:44:27
com.jago.digitalBanking,When success change pasword and then login I wait for hours to get notification to let me in until now I cannot use the aps because of this.,2,2022-06-22 15:28:21
com.jago.digitalBanking,"Full of lagging, I don't know why people recommend this app as a good and trusted fin-tech app. From now on, I lose my trust to this app.",2,2022-04-26 03:26:38
com.jago.digitalBanking,"I can't receive my OTP. why? it's already click send OTP, but still can't receive, both SMS or call",2,2022-02-22 15:53:41
com.jago.digitalBanking,"Good UI and UX, but marketing program and Customer Service is not really good.",2,2022-07-18 15:46:28
com.jago.digitalBanking,"Trying to disable some notification, they're still showing, useless feature.",2,2023-07-28 22:27:21
com.jago.digitalBanking,"i can't use the e-wallet menu, everytime i fill the e-wallet number and then clicked on ""check"" it's just not working and nothing happened",2,2021-07-08 19:50:15
com.jago.digitalBanking,"Cannot use fingerprint authentication, wrong pin and wrong password. What just happened?",2,2021-10-08 21:27:47
com.jago.digitalBanking,"Can't make a Digital VCC, I don't know why tho it's stuck. Please fix it. My connection is good.",2,2023-05-02 22:16:13
com.jago.digitalBanking,"I can't even register. The system always say my email and phone number already existed, but im never registered Jago until im trying to now. even when i tried to forgot password, the email or phone No. doesnt match with my identity? Please help?",2,2021-09-06 13:24:26
com.jago.digitalBanking,"Every time need updated, whilts it does not update on my device with message will be updated soon.",2,2022-10-22 20:21:10
com.jago.digitalBanking,"Promotion notification keep flooding, settings turned off doesn't do anything.",2,2021-12-28 18:34:36
com.jago.digitalBanking,"I cant even complete my verification steps, always shows ""something went wrong"" :( already installed twice",2,2024-02-25 16:12:28
com.jago.digitalBanking,"Not 100% stable, force closes after inputting pin on ver 5.7.0,had to reinstall to login.",2,2021-09-28 15:08:36
com.jago.digitalBanking,Accidentaly hit the wrong phone number with my right email.. try to resign up but it said email already exist.. please fix this issue dev..,2,2021-07-17 18:41:19
com.jago.digitalBanking,Suddenly not able to login. Stuck at login screen both after using fingerprint and pin,2,2021-08-28 22:31:25
com.jago.digitalBanking,"Cannot re-link account gopay to same number, it notify ""failed the accound already linked"" , pls fix that trouble",2,2022-08-07 13:57:07
com.jago.digitalBanking,"keeps telling me to update even though i have updated the app to the latest version, cant use the app now",2,2021-07-23 09:18:40
com.jago.digitalBanking,Still too many bugs and the interface is not well designed.,2,2021-12-18 12:33:33
com.jago.digitalBanking,"I've enter the right pin, but The login page was freezing, sucks!!!",2,2021-08-08 09:58:27
com.jago.digitalBanking,Latest version is very buggy. I can't access my pocket.,2,2022-12-23 09:45:59
com.jago.digitalBanking,"Bug on my infinix 5 lite, can't enter the pin because glitching activity",2,2022-09-28 06:07:12
com.jago.digitalBanking,"My Jago app keep not responding and then forced close, can't even login",2,2021-08-28 08:59:53
com.jago.digitalBanking,This App is slow and heavy,2,2024-04-17 08:18:53
com.jago.digitalBanking,"Reward of 2nd month didn't arrive at all, it's been a month or so",2,2024-05-21 15:03:53
com.jago.digitalBanking,Error frequently when we need it. Not reliable,2,2023-04-18 19:16:37
com.jago.digitalBanking,"Slow performances, slow balance update and when moving money from pockets",2,2021-08-28 02:59:04
com.jago.digitalBanking,"the app now is unresponsive, always freeze",2,2022-06-30 15:43:56
com.jago.digitalBanking,"Today i can't open the App, always unresponsive and error",2,2021-08-27 15:39:29
com.jago.digitalBanking,The app keeps crashing pls fix it asap,2,2021-08-29 16:52:16
com.jago.digitalBanking,Still no dark mode / No SWIFT CODE to receive foreign funds 👎🏻,2,2024-03-24 09:03:29
com.jago.digitalBanking,I can't open the app after inserting passcode,2,2021-09-28 11:52:13
com.jago.digitalBanking,Still got promotional notifications even though I already disabled it,2,2023-10-29 10:13:46
com.jago.digitalBanking,"aktivasinya ribet, video call connecting terus",2,2021-09-10 14:48:16
com.jago.digitalBanking,"Lol, verification sms not come. I tried many times but the code not come",2,2022-06-23 09:19:04
com.jago.digitalBanking,"Cannot transfer money to BCA ever, try this multiple times. Mentioning ""No Response From Destination Bank"" Which im not sure the case.",2,2022-06-16 16:20:07
com.jago.digitalBanking,"We have submitted information and documents to the app already, but the verification is rejected. So tell us what will you do to our personal data in the future?",2,2021-06-26 15:36:06
com.jago.digitalBanking,Application crash after update,2,2021-09-25 19:45:48
com.jago.digitalBanking,app keep crashing in android,2,2021-08-27 12:15:39
com.jago.digitalBanking,"Sehabis update app, malah di force log out",2,2023-01-01 08:45:32
com.jago.digitalBanking,"money suddenly disappears, it's very scary if you deposit a lot of money in bank Jago.",2,2023-03-23 18:53:14
com.jago.digitalBanking,The app is crashing when taking selfie,2,2022-10-03 13:06:42
com.jago.digitalBanking,i can't even create new account. never ending loading,2,2022-08-09 15:16:04
com.jago.digitalBanking,Always crash when asked to take a selfie,2,2023-05-08 19:43:38
com.jago.digitalBanking,The Kantong screen just wont load,2,2022-02-05 16:57:58
com.jago.digitalBanking,Virtual Card always problem!,2,2022-10-27 10:43:24
com.jago.digitalBanking,Unable to connect Gopay. Please solve this problem.,2,2021-10-28 13:58:42
com.jago.digitalBanking,"Terlalu banyak biaya admin saat penarikan di ATM, not recommended if you have a minimum balance",2,2022-11-13 17:43:41
com.jago.digitalBanking,Can't Even Add Sum nor Open an new Kantong,2,2022-02-02 19:45:58
com.jago.digitalBanking,Today I make two top up from BCA but one not arrived to my Pocket Already sent proof to your Email and wait you guys solving It !,2,2022-06-03 01:24:20
com.jago.digitalBanking,"Keep asking me to update the app, even though i alr update?? 😞",2,2021-07-22 22:36:45
com.jago.digitalBanking,Verification code is not arrived,2,2022-02-26 20:35:23
com.jago.digitalBanking,Please add more bank option for money in and update move money from gopay,2,2023-05-18 17:29:26
com.jago.digitalBanking,Can't even log in,2,2021-08-25 16:42:04
com.jago.digitalBanking,"Well, decent bank. Nothing much to say",2,2021-08-06 08:08:16
com.jago.digitalBanking,"Tolong di perbanyak opsi top up (Visa, master card,dana,gopay,ovo,link dan lain"")",2,2021-09-30 21:26:25
com.jago.digitalBanking,customer service not serving.,2,2023-11-16 16:15:35
com.jago.digitalBanking,can't read QR please help,2,2024-02-11 23:13:27
com.jago.digitalBanking,Cant eveb open an account...,2,2022-03-16 15:17:59
com.jago.digitalBanking,Please fix your delayed transfer to other banks.,2,2022-05-06 19:34:18
com.jago.digitalBanking,Cant create pocket,2,2022-09-14 05:51:24
com.jago.digitalBanking,IOS BETA MIN!,2,2022-08-06 22:42:37
com.jago.digitalBanking,"Hati2 menggunakan bank jago. Manunya bagus. Hanya saja semua tanggal pendebitan dikantong yg sdh dibuat akan berubah atau ""dirubah"" sendiri. Membingungkan nasabahnya. Apakah itu error yg disengaja..?",2,2024-08-08 07:59:15
com.jago.digitalBanking,"Semua fiturnya menarik, cuma satu kendala yg sering saya alami adalah ketika pembayaran menggunakan qris atau mungkin transfer sesekali. Saat proses menunggu notifikasi sukses itu lama sekali, bahkan tetap sama setelah update status. Kadang notif memberikan feedback gagal tp uang sudah terkirim atau tetap proses tp sudah terkirim, hal seperti ini bahaya jika pihak kasir tidak bisa mengecek. Jadi tolong di fixing bugnya, biar saya kalo bayar tenang. Kalo sudah ok ratingnya saya ubah. Terima kasih",2,2024-07-27 22:33:37
com.jago.digitalBanking,"beli token semalam, transaksi gak di konfim di rincian, beli lagi lah, eh beli lagi, baru pas ngecek, tunjuknya aku beli 2 kali...",2,2024-08-02 06:02:14
com.jago.digitalBanking,kenapa skg aplikasinya lelet banget ya... servernya bermasalah kah?,2,2024-08-04 18:12:06
com.jago.digitalBanking,"Promo cashback bohongan, meskipun sudah telepon dan email ke jago, jawaban selalu di cek tapi tak pernah diberitahu kenapa cashback msh blm msk",2,2024-07-26 12:40:37
com.jago.digitalBanking,"Bayar pake QRIS terlalu lama bisa sampe 3 menit baru masuk pembayarannya, padahal jaringan stabil. Tolong di perbaiki lagi. mau kasih saran untuk tingkatkan lagi UI/UX nya seperti bank digital lainnya",2,2024-07-02 21:46:57
com.jago.digitalBanking,"Fiturnya bagus, cuma kurangnya pas di layar login / masukan pin nunggu tombol fingerprint lama banget kadang suka error, sangat tidak nyaman kalo mau buru2 bayar.",2,2024-07-10 13:57:02
com.jago.digitalBanking,Masih belum ada opsi tarik tunai tanpa kartu,2,2024-07-08 11:09:58
com.jago.digitalBanking,"BANK yang sering ambil uang nasabah dengan modus transaksi gagal atau pending tapi saldo terpotong berdasarkan komentar-komentar nasabah di kolom Instagram termasuk pengalaman dari saya sendiri (sudah dua kali kejadian dalam 3 bulan). Seharusnya kalau transaksi gagal kan tidak ada saldo yang berkurang ya. Tapi di bank Jago, transaksi gagal dan saldo tetap dipotong.",2,2024-06-23 07:06:49
com.jago.digitalBanking,"Berkali2 error saldo berkurang tapi catatan transaksi tdk ada. diinfo cs utk install ulang aplikasi nya. stlh dilakukan pun masih sama masalah nya. sdh bbrp kali terjadi selalu sama jawaban / saran. Kondisi kemudian bisa memberikan data dgn benar, tp waktu hingga normal tdk dapat dipastikan.",2,2024-07-01 13:09:54
com.jago.digitalBanking,Gak jelas banget tiba tiba saldo savingku ilang gitu aja 😠😠 keyakinan berkurang buat nabung dsini,2,2024-06-21 16:14:16
com.jago.digitalBanking,"tolong kasi fitur darkmode, silau kalau buka aplikasinya malam2",2,2024-06-22 04:07:10
com.jago.digitalBanking,"Kelebihan: fitur untuk bikin banyak kantong memudahkan budgeting. Bisa pantau balance gojek dan bibit secara bersamaan Kekurangan: Masih suka error. Selama 3 hari ini, selalu disuruh ganti password terus. Hubungin CS WA, slow response. Sedangkan kalau telp CS, telponnya suka mati di tengah pembicaraan.",2,2024-06-06 21:52:14
com.jago.digitalBanking,"Ribet, tiap ada transaksi perlu hapus+instal ulang aplikasi",2,2024-06-10 17:26:43
com.jago.digitalBanking,"Kacau, setiap update app semua category pengeluaran yg sdh saya atur dan rubah menjadi uang keluar semua. Capek kalau gini parah.",2,2024-05-29 07:10:13
com.jago.digitalBanking,Kenapa ya sekarang kalau transfer ke bamk jago lama banget masuknya sampe harus uninstall uplikasi baru uangnya masuk. Padahal suka banget pake ini buat digital pocket,2,2024-06-05 12:20:48
com.jago.digitalBanking,"Dari sisi banknya sendiri cukup ok, bunga besar dan tetap di batas jaminan LPS. Namun, sejak hampir setahun terakhir aplikasi menjadi sangat buggy. Mengganti kategori sangat tidak jelas. Laporan keuangan untuk shared account hanya bisa melihatkan transaksi pribadi, tidak termasuk orang lain. Dan banyak hal basic lainnya. Masih lebih baik dari bank konvensional, namun bisa JAUH lebih baik.",2,2024-05-20 23:45:00
com.jago.digitalBanking,"Edit : lemottttt. Qris suka gabisa, transfer suka gabisa",2,2024-05-21 14:49:34
com.jago.digitalBanking,"Saat awal mulai login sekarang semakin lama masuk ke menu utamanya. Beberapa kejadian pembayaran QRIS pop up notif Failed, tapi ternyata setelah dilihat sakdo terpotong. Tolong bantuannya untuk di perbaiki bugs nya. HP Oppo dgn OS Android Color OS 14",2,2024-05-14 17:33:18
com.jago.digitalBanking,"Setelah update kalau mau mindahin uang ke pocket lain susah, pilihan pocket selalu hilang daftarnya",2,2024-05-07 00:39:48
com.jago.digitalBanking,Sering banget abis ubah kategori pengeluaran selalu balik ke kategori outgoing. Ada yg sampe 5x lebih ganti kategori eh balik lagi ke outgoing. Kayaknya fitur ini perlu perhatian lagi soalnya belum ada improvement.,2,2024-05-04 17:45:51
com.jago.digitalBanking,Sekarang jadi tambah lemot. Status transaksi ga update lama banget. Bikin bingung di kasir. Payah.,2,2024-04-28 15:40:45
com.jago.digitalBanking,"Beberapa history transaction missing, contohnya pada 2024-04 topup gopay via Jago, pada aplikasi Gopay ada 3x transaksi, pada aplikasi Jago cuma ada 2x transaksi. blm menemukan fitur lain, tapi satu fitur ini aja membuat catatan income dan outcome gak balance. bug kedua scan QR Statik bisa pilih kantong, sedangkan scan QR dinamis otomatis memotong Kantong Utama.",2,2024-04-11 22:17:03
com.jago.digitalBanking,"Mau minta tolong diperbaiki sistemnya, saya download e-statement Maret 2024, kenapa keluar kantong/pocket yang dulu dibuat & sudah dihapus ya? Mohon solusinya.",2,2024-04-05 21:43:37
com.jago.digitalBanking,Bintang 2. krn tidak bisa menerima uang dari bank luar negeri.,2,2024-04-12 09:39:22
com.jago.digitalBanking,Security questionnya sangat jelek ketika ingin login,2,2024-04-14 22:44:11
com.jago.digitalBanking,Ini emang gw aja apa gw harus tiap login ganti password? Wkwkwkw,2,2024-03-22 09:01:17
com.jago.digitalBanking,"Performa aplikasinya belum layak untuk perbankan, digunakan untuk transfer dan bayar2 sering sekali delay. bahkan mindahin uang antar pocket pun sering delay. Saya tidak pernah punya pengalaman delay saat transaksi di aplikasi bank manapun selain Jago",2,2024-04-06 22:35:47
com.jago.digitalBanking,History transaksi terkadang tidak muncul di listing tapi saldo terpotong,2,2024-03-13 21:11:36
com.jago.digitalBanking,"udah pake fingerprint, sandi, password tapi gabisa masuk, solusinya gimana?",2,2024-02-04 21:54:02
com.jago.digitalBanking,"untuk forgot password itu yang dimasukkan adalah gmail nya, tapi kirim otp ke nomor hape, jadi email nya buat apa ya? nomor hp yang terkaitkan saat ini tidak aktif lagi, jadi gabisa menerima kode otp nya:)",2,2024-01-14 02:15:16
com.jago.digitalBanking,"kurang user friendy, deposito ga bisa ganti dr aro+ ke aro dengan cepat, coba belajar aplikasi blu bca",2,2024-01-06 05:39:40
com.jago.digitalBanking,declined melulu kalau mau transaksi melalii debit visa,2,2024-01-10 15:54:32
com.jago.digitalBanking,"Ga bisa selfie detection, app langsung tutup stelah dibilang berhasil",2,2024-01-09 10:49:38
com.jago.digitalBanking,ini kenapa bank jago tiba² tidak bisa cek saldo? di muat ulang berkali² selalu gagal?,2,2023-12-19 21:51:55
com.jago.digitalBanking,"Udh diperbarui malah gak bisa dibuka, kenapanya ini",2,2023-12-20 18:18:38
com.jago.digitalBanking,"Tadinya gratis. Skrg top up ovo diinfonya gratis, tapi di ovo ntar kepotong 1500. Lahhh gratis darimanaaa",2,2024-03-17 23:07:05
com.jago.digitalBanking,Gak bisa bikin akun. Force close di selfie. Gimana ini?,2,2023-12-14 14:37:12
com.jago.digitalBanking,Gangguan terus min?,2,2023-11-23 10:01:24
com.jago.digitalBanking,Saya baru mengalami kejadian buruk dengan perusahaan ride hailing investor Bank Jago. Saya memutuskan koneksi pembayaran antara apk Jago dgn apk tsb untuk berjaga-jaga. Saya juga segera memindahkan dana saya dari bank Jago (digital) ke bank konvensional. Apakah manajemen Bank JAGO cukup kredibel/perduli bila saya ada masalah dengan layanan Anda mengingat layanan keluhan perusahaan tersebut mengecewakan sekali saat ada masalah? Kalau hal kecil saja mengecewakan apalagi hal besar.,2,2023-11-18 15:18:25
com.jago.digitalBanking,"Alasan utama pake Jago adalah fitur analisa pengeluarannya, sejak itu hampir semua transaksi jadi via Jago. Tapi semenjak aktifkan Gopay Tabungan, pencatatan jd tidak nyaman. Pengeluaran gopay included ke analisa. Tidak nyaman karena semua transaksi gopay tidak ada detailnya itu transaksi apa. Jadinya tidak bs langsung dikategorikan ke dalam pengeluaran apa. Semoga dengan segera Jago bisa hadirkan fitur untuk exclude kantong ke dalam analisa pengeluaran.",2,2023-11-07 09:58:45
com.jago.digitalBanking,Saya udah ga pakai Bank Jago lagi. Tampilannya nge-bug parah di Android saya (marshmallow).,2,2024-07-21 22:45:14
com.jago.digitalBanking,pada saat selesai melakukan verifikasi muka malah forceclose hadehh,2,2023-11-15 18:00:07
com.jago.digitalBanking,"Pengaturan notifikasinya ga guna ya, promotion sama articles udah dimatiin masih ada aja notif begitu dari aplikasi dan email.",2,2023-10-26 16:11:46
com.jago.digitalBanking,"Untuk transaksi, aplikasi, okelah. But untuk refund transaksi gagal (sanggahan transaksi) duh lemot, lamaaaaaaaaaaaaaaaaaaa dan selalu meleset dari waktu yang di janjikan. Agak takut untuk transaksi besar dan ngk recommended untuk transaksi besar. Takut, kalo enggak terpaksa bgt.",2,2023-10-10 18:41:29
com.jago.digitalBanking,Kalian tuh berantem sama shopeepay apa gmn? Masa saling gabisa topup. Kek bocah aja,2,2023-11-01 19:46:53
com.jago.digitalBanking,"Setelah menikmati nikmatnya menggunakan layanan Bank Jago, beberapa hari ini layanan menjadi error, disaat genting saat dibutuhkan. Tolong diperhatikan lagi kualitas layanannya",2,2023-09-27 16:00:25
com.jago.digitalBanking,Pembayaran Canva Pro gagal terus. Biasanya bisa. Masih ngga bisa dipake untuk pembayaran di Steam juga. Jadi kesimpulannya Jago kurang berguna.,2,2023-09-24 14:06:43
com.jago.digitalBanking,"Baru mau buat akun tapi udah ngefreeze aja waktu foto selfie, kan jadi bingung 🙂",2,2023-09-21 16:41:37
com.jago.digitalBanking,"Sekarang aplikasinya jadi LEMOOOOTTT BANGETT!!! Mau transfer ke rekening baru, sudah daftaran rekening, sudah tinggal masukin pin, eh tau2 shutdown! Aplikasinya ketutup sendiri dan harus ngulang dari awal. mana kartu debit saya juga kadang gak bisa buat narik tunai. Keterangan di mesin atm, kartunya dibatasi untuk transaksi tertentu. Padahal gak pernah utak atik kartu di aplikasi! Tanya CS katanya kartu dilock! Padahal ENGGAK dilock.",2,2023-08-30 09:30:47
com.jago.digitalBanking,"Email notification ga diterima kl ada transaksi, pdhl setting sudah On",2,2023-08-29 15:53:16
com.jago.digitalBanking,tombol delete di pesan tidak berfungsi.,2,2023-08-16 10:41:03
com.jago.digitalBanking,"pengelaman buruk menggunakan qris, error 2 kali katanya saldo aman tidak berkurang, beberapa menit kemudian malah mendapatkan notifikasi bahwa transaksi berhasil, alhasil saldo saya berkurang cuma cuma, sudah laporan, selang satu bulan lebih akhirnya di refund, tetapi cuman 1 transaksi yg di refund, padahal saya 2 kali mengalami error dan 2 kali saldo saya tiba tiba berkurang, tolong diperbaiki dan tolong refund lagi, meskipun yang berkurang tidak banyak, tetapi kepercayaan thdp aplikasi hancur",2,2023-10-26 12:47:02
com.jago.digitalBanking,"Ketika mencoba bayar paypal pakai Bank Jago entah kenapa kartu tidak mau checkout pembayaran, selalu nganggep bukan kartu yg sah. Terus ketika dicoba checkout lagi, tiba2 kartu udah ditolak dan kena pemblokiran karena percobaan checkout itu. CS juga lama karena di saya email belum dibalas sehari lalu sejak deskripsi ini ditulis. Chat via WA juga dialihkan via email alih2 ""follow up ke tim terkait. Model balasan emailnya juga membingungkan karena banyak section dan ganti2 orang.",2,2023-08-08 10:23:34
com.jago.digitalBanking,"Dikit-dikit kena logout / sesi berakhir ketika multi tasking apps, hal ini cukup merepotkan tolong di fix. Edit: ternyata app sedang dipakai pun bisa logout sendiri.",2,2023-07-10 10:50:04
